Peak_0.85V,Mean,Std_Dev,Energy,Skewness,Kurtosis,DCT_1,DCT_2,DCT_3,DCT_4,DCT_5
17.371779657375072,20.310643827169446,1.8393293672693602,1540929.4521490897,-0.6098919111869836,0.8210540246909073,47.036436793326445,-22.95169141065686,5.686703753990066,-32.7047546990905,-16.59707700333717
15.323277315103915,19.00237270756302,1.6533450114050439,1347966.876093552,-0.5919978608389113,0.8501578181383787,43.02860097534831,-20.56287802013031,6.811478317339205,-27.66022898373604,-19.24732312692788
14.330099766629576,16.288557629373283,1.7058223189207935,993780.8105849745,-0.3571996340201946,0.35777037648121635,53.88761389146019,-20.294204157378232,-2.47347724529732,-29.745084798347133,-19.45477871746604
16.090972438600236,19.938754002169826,1.7513655626883984,1484301.5181873585,-0.48963608152593563,0.32728347942372027,47.68586035217145,-20.69030728862128,6.443404497623254,-28.7491007427203,-19.252292188625233
11.106782147037805,15.157011829983343,1.5586987301860948,860169.655325962,-0.32779254961674603,0.13948220478271267,44.54461636631282,-20.814192826029824,-1.3697785835988032,-26.482383517558002,-16.34427653975854
13.818763844836683,16.838560178782952,1.6631200740076575,1060752.9013041055,-0.3833910899897379,0.5430854646596952,51.54727691671815,-18.830665750697072,-0.7265769653148847,-28.730709502146205,-18.899158550317196
12.28908971384529,16.404112467664124,1.6592998699308548,1007197.5139770169,-0.4806065805213775,0.31642989602468496,51.922590948758724,-21.84298259038858,-5.1615218846233955,-28.09871687130253,-13.501566906507701
16.549449883271514,16.926670240394543,1.5848222715072084,1070833.279254794,-0.32421881687147375,0.36598685117236673,49.72131850411181,-14.059533538329593,-1.6736615997700046,-26.95926456521729,-14.863572802008903
12.541091856364424,14.27622547891575,1.446475220749956,762870.2611320667,-0.41742079334815263,0.2604417326432884,39.19609650677877,-17.60390545637634,0.4402976661076331,-22.319195079367855,-12.920769979084417
16.773624652386037,19.82713014809436,1.7144602054124956,1467381.7880285638,-0.6408577301737098,0.5351156230796081,46.41878372980747,-23.0645448338607,6.119350216427428,-26.326894214021646,-16.206809671223976
11.555792710789486,13.71086938997267,1.5523830668663146,705423.9698392523,-0.31125530852856803,0.2247236138041404,46.247412981585036,-18.306156015746005,-5.850304208322257,-25.003661329899735,-15.888097155810339
14.040004860623359,16.81867954831113,1.8280186048753562,1060406.6931124758,-0.46972738079096205,0.2724293492524765,56.52718775771744,-27.42907251436916,-2.609401963593169,-31.663090306083728,-18.030418654397494
18.586063554026598,21.0537376481533,1.7746394247160684,1653946.138036815,-0.6098118853484724,0.6645249958010124,44.86445544906627,-23.679407106278543,7.105574565737678,-26.994997077765927,-22.04841148219586
13.806921343822136,17.74349308675976,1.6267046496725028,1176254.9338421687,-0.45246777295280743,0.17890006239132683,44.29643154783817,-18.363650674173662,3.7261175205679624,-29.07402791142315,-15.062037171479528
14.663067194859828,17.574858598871863,1.574399559255118,1153568.0102910479,-0.365108829053715,0.3259600983239106,40.58544127730671,-17.87330175081995,8.045654878080263,-27.759817863958208,-13.256283081781753
11.72206479517036,14.87037593784699,1.635779089073922,829193.2781850619,-0.48459908578953054,0.20514316935169008,47.9661592769284,-25.314061491369333,-0.8615731505415406,-28.606750959229736,-14.683123315619273
14.906796861088681,17.31927024341639,1.612315703712202,1120972.5130822887,-0.4311616939932775,0.3050540635700387,44.75231159776848,-22.67129474673201,2.120025413510524,-28.64796277875531,-13.955574726632182
15.45614671264115,17.152967147380657,1.6894096245423118,1100675.4232370737,-0.43678059919123374,0.3734020657724346,51.11681769369946,-23.960309708617586,-3.1026304904211406,-28.025640506066466,-16.851601225259138
10.536940005742348,13.016091701872663,1.482083992168825,635834.3758409425,-0.43507774634600954,0.19105690544967802,44.85508250918083,-19.64341249682321,-0.3292917878135919,-24.673759833496312,-12.82192452313113
10.900843147281446,13.590863999660442,1.5286403415181884,693014.0461663923,-0.24155865166736543,0.10652781268110534,48.15272141913549,-13.84092039603098,0.2180062169655462,-26.67621608231137,-13.193777531903375
17.595222083852534,20.43549329478385,1.8323522647921635,1559682.3682918618,-0.5187994586643667,0.38422702312734325,49.42484651144434,-26.31240032356132,8.015785909723656,-28.568744938115323,-17.039047720481364
17.786805184719512,21.578663234390095,1.8196131303062855,1737458.6345252823,-0.5504984034853759,0.44199561457428427,48.68101199246936,-23.194018710721423,6.271476458216994,-32.25797986335668,-19.81383804385019
12.078137893418306,16.629740211174557,1.6145367300203561,1034269.2318135595,-0.4490177937490322,0.3297690368566988,43.5548253807615,-26.704454046700512,2.447443240748207,-28.41875155315286,-13.329346450589728
13.11888389313099,15.86807064807177,1.5615998801889224,941937.934330001,-0.4523892315765148,0.6147491880604607,41.69680826887736,-19.26758278301751,3.0552134332730905,-27.197189337835468,-15.838336441515395
